Word,POS
분주,NNG
.꼬,NNG
서예,NNG
지능,NNG
스피커,NNG
활용법,NNG
백발,NNG
치약,NNG
바늘,NNG
갑각류,NNP
스켈,NNG
링,NNG
치실,NNP
볼륨,NNG
이인삼각,NNP
화제,NNG
조부,NNG
빵빵,MAG
구태여,MAG
제육볶음,NNG
괴로,NNP
울타리,NNG
성깔,NNG
괴짜,NNG
뚝딱,MAG
구축,NNG
김치전,NNP
상팔자,NNG
베이비시터,NNP
월액,NNG
생계비,NNG
지원책,NNG
급락,NNG
도주,NNG
수사,NNG
감형,NNG
타파,NNG
수신,NNG
장신구,NNG
투자자,NNG
눈독,NNG
할부,NNG
신용카드,NNP
천대,NNG
미옥,NNG
공갈,NNG
바짝,MAG
김치찌개,NNG
확충,NNG
육아법,NNG
.조교,NNG
삼삼오오,NNG
학생회장,NNG
초청,NNG
호우,NNG
침수,NNG
터전,NNG
마이크,NNG
새내기,NNG
배움터,NNG
덜덜,MAG
쉰,NR
치수,NNG
늘상,MAG
로스쿨,NNG
단백질,NNG
평생직장,NNG
지위,NNG
반신반의,NNG
화초,NNG
연속극,NNG
마켓,NNG
청계산,NNP
늦깎이,NNG
황새,NNG
뱁새,NNG
냉기,NNG
소유,NNG
갈비탕,NNG
피겨,NNG
동창생,NNP
직분,NNG
출석,NNG
신나,NNG
명소,NNG
직결,NNG
깨끗이,MAG
고리,NNG
더이상,MAG
국경,NNG
팔로우,NNG
스릴러,NNG
카피라이터,NNG
섭외,NNG
혼인,NNG
한마음,NNG
지원이,NNP
베이비박스,NNP
편식,NNG
기류,NNG
임박,NNG
부딛치,NNG
의구심,NNG
워킹홀리데이,NNP
백업,NNG
다함께,MAG
합창,NNG
르,NNG
길가,NNG
마녀사냥,NNG
개시,NNG
신종,NNG
라섹,NNG
보조개,NNG
핫,NNG
흙탕물,NNG
굽,NNG
절호,NNG
종교인,NNG
내정,NNG
꾸역,NNG
.투잡,NNG
허니문,NNG
진척,NNG
물난리,NNG
실의,NNG
떄,NNG
입국,NNG
.로또,NNG
갈망,NNG
메세지,NNG
외제차,NNG
멀뚱멀뚱,MAG
친근감,NNG
백지,NNG
려고,NNG
짜고,NNP
변비,NNG
각도,NNG
세면도구,NNG
자반,NNG
볼모,NNG
미워,NNP
야심,NNG
원액,NNG
문화생활,NNG
수금,NNG
하하,MAG
농장,NNG
조울증,NNG
산타,NNP
둘이,NNG
시식,NNG
마들렌,NNP
꼬르륵,MAG
방광,NNG
.외투,NNG
향기,NNG
디퓨저,NNG
알콜,NNG
성찰,NNG
품절,NNG
누더기,NNG
격식,NNG
눈에는 눈 이에는 이,NNP
중천,NNG
음반,NNG
합숙,NNG
혁신안,NNG
책정,NNG
소아,NNG
여물,NNG
단념,NNG
육촌,NNG
자야,NNP
궂은일,NNG
낼,NNG
바깥바람,NNG
찬바람,NNG
감자,NNG
걸신,NNG
문구점,NNG
돼지코,NNG
패거리,NNG
쫄면,NNP
목사,NNG
괴물,NNG
곤경,NNG
대적,NNG
두유,NNG
개조,NNG
나뭇잎,NNG
재건축,NNP
한통속,NNG
발표자,NNG
농약,NNG
동병상련,NNG
한풀,NNG
항생제,NNG
치료약,NNG
성급히,MAG
청년회,NNG
발품,NNG
박살,NNG
옆구리,NNG
기왕이면,MAG
기선,NNG
레퍼런스,NNG
뚝심,NNG
캐비닛,NNG
요양보호사,NNP
바뻐,NNG
상사여,NNG
간곡히,MAG
복학생,NNG
타이어,NNG
펑크,NNG
가시,NNG
로또에,NNG
한옥,NNG
쌈짓돈,NNG
사칭,NNG
수수료,NNG
단시간,NNG
차선책,NNG
복지과,NNG
비겁자,NNG
부워서,NNG
추스러야,NNG
슬기,NNG
부수입,NNG
과음,NNG
규격,NNG
도서실,NNG
아웃백,NNP
주도자,NNG
현수막,NNG
각별히,MAG
포장지,NNG
상복,NNG
사오정,NNG
호상,NNG
내장,NNG
틱,NNG
경기도,NNP
혐의,NNG
권투,NNG
나하테,NNG
법조,NNG
장바구니,NNG
얼,NNG
둔,NNP
친자검사,NNP
의중,NNG
.위,NNG
자궁내막증,NNP
은,NNG
은괴,NNP
금은방,NNG
행,NNG
근무처,NNG
긴축,NNG
후사,NNG
속세,NNG
반점,NNG
핫초코,NNG
코코,NNP
꽁초,NNG
단속반,NNG
해임,NNG
세미나,NNG
댄서,NNG
갈비뼈,NNG
계열사,NNG
특유,NNG
줄임,NNG
영양가,NNG
하원,NNG
갓길,NNG
가려움증,NNG
세뇌,NNG
뷔페,NNG
논,NNG
권력,NNG
회신,NNG
뻘뻘,MAG
순대,NNG
실언,NNG
단숨에,MAG
우물,NNG
믹스,NNG
고모부,NNG
거리낌,NNG
들판,NNG
우뚝,MAG
돈다발,NNG
퇴보,NNG
용의자,NNG
유망주,NNG
신임,NNG
음악인,NNG
비일비재,NNG
총애,NNG
화근,NNG
집밥,NNG
진가,NNG
지팡이,NNG
오목,MAG
젓갈,NNG
세균,NNG
번식,NNG
한탕,NNG
대담,NNG
꼼수,NNG
스팸,NNG
네,NNG
간간이,MAG
선처,NNG
입소,NNG
무던히,MAG
장식장,NNG
족구,NNG
트로피,NNG
입담,NNG
일행,NNG
우두머리,NNG
예의범절,NNG
광경,NNG
논밭,NNG
설명서,NNG
노궁,NNG
악한,NNG
재활용품,NNG
활용품,NNG
명품관,NNG
수거함,NNG
큰맘,NNG
무상급식,NNP
하향세,NNG
궁전,NNG
이건,NNG
가전제품,NNG
호프집,NNG
골방,NNG
꽃노래,NNP
의류,NNG
너넉,NNG
수주,NNG
새로이,MAG
과중,NNG
자영업자,NNG
지침,NNG
오손도손,MAG
불능,NNG
조선,NNP
평행선,NNG
삼시,NNG
군데군데,MAG
노쇠,NNG
상한,NNG
딴지,NNG
자칫하면,MAG
허수아비,NNG
티에프,NNG
고참,NNG
주역,NNG
젋,NNP
핸들,NNG
군살,NNG
우두커니,MAG
내일모레,NNG
성악,NNG
육이오,NNP
작고,NNG
금년,NNG
물심양면,NNG
전철,NNG
난소암,NNP
밑바탕,NNG
친정아버지,NNG
싱가포르,NNP
한사코,MAG
군인,NNG
.염세,NNG
성품,NNG
.모태,NNG
똑똑이,NNG
포도주,NNG
수의,NNG
캥거루,NNG
거미줄,NNG
꿔줄,NNG
스괏,NNG
길고양이,NNP
토사,NNG
곽,NNG
란,NNG
여름철,NNG
동문회,NNG
재물,NNG
우량주,NNG
본전,NNG
차남,NNG
식솔,NNG
문중,NNG
이심,NNG
패,NNG
판결,NNG
소유욕,NNG
두루두루,MAG
그리도,MAG
개업식,NNG
공약,NNG
신작,NNG
선풍기,NNG
페이지,NNG
관철,NNG
바위,NNG
팔로워,NNG
.사수,NNG
페인트칠,NNG
마마보이,NNG
뭉클,MAG
탄생,NNG
의기양양,NNG
셰계,NNG
재수생,NNG
교도,NNG
공로상,NNG
히터,NNG
삼한,NNP
조처,NNG
속박,NNG
작년도,NNG
파벌,NNG
너도나도,MAG
아프리카,NNP
입김,NNG
방송학,NNG
결례,NNG
허례허식,NNG
변론,NNG
덤벙대,NNP
매세지,NNG
저녁밥,NNG
롤러코스터,NNP
유령,NNG
다세대,NNG
이의신청,NNP
개천,NNG
브리핑,NNG
고층,NNG
별게,NNG
의붓,NNG
교과목,NNG
관리실,NNG
인공호흡기,NNG
부착,NNG
시중금리,NNP
틈틈히,MAG
쟁,NNG
수임료,NNG
.투,NNG
토나와,NNP
요란,NNG
풋살,NNP
하체,NNG
스쿼트,NNP
에어로빅,NNG
키워드,NNG
논거,NNG
드려봐여,NNG
영철이,NNP
아이폰,NNP
장녀,NNG
전학생,NNP
장래희망,NNP
부귀,NNG
십팔,NR
자라,NNG
코딩,NNG
혁명,NNG
맹구,NNP
급사,NNG
의미을,NNG
숨가뻐,NNP
공단,NNG
고혈,NNG
앰뷸런스,NNG
군만두,NNG
공경심,NNG
선친,NNG
만수,NNG
폐수,NNG
방류,NNG
물고기,NNG
떼죽음,NNG
위험군,NNG
쉰인데,NNG
자린고비,NNG
회전목마,NNG
국채,NNG
배신자,NNG
폭럭,NNP
경제학,NNG
경제학과,NNG
갑지,NNP
보유세,NNG
여지껏,MAG
과다증,NNG
사업자,NNG
뿔뿔이,MAG
일평생,NNG
꽃순이,NNP
전복죽,NNP
참혹,NNG
바,NNG
친인척,NNG
개고기,NNG
벼랑,NNG
병이,NNG
판별,NNG
마킹,NNG
땡전,NNG
뜀박질,NNG
먼곳,NNG
암병동,NNP
충만,NNG
고소조취,NNG
산골짜기,NNG
먼거리,NNG
.부업,NNG
격려금,NNG
마그네슘,NNG
매니아,NNG
속초,NNP
의과,NNG
육군사관학교,NNP
심리치료,NNP
경식,NNP
괴씸,NNG
과학자,NNG
수빈,NNP
지안,NNP
삼총사,NNG
퍼센트,NNG
모형,NNG
커밍아웃,NNG
지칭,NNG
영진,NNP
진영,NNP
테,NNG
진영이,NNP
작곡,NNG
이공,NNG
특성화고,NNG
요술,NNG
공주,NNG
해부,NNG
서강대,NNP
미니스커트,NNG
괜시리,MAG
버져,NNG
맞대응,NNG
차림새,NNG
떠든,NNP
셰프,NNG
여드름,NNG
패싸움,NNG
예술고등학교,NNP
부산대,NNP
프로그래머,NNG
농어촌,NNG
분출,NNG
급식비,NNG
단결력,NNG
스케이트,NNG
모닥불,NNG
교과,NNG
조종사,NNG
문뜩,NNG
항공,NNG
브로마이드,NNP
시한폭탄,NNG
상극,NNG
갑자,NNG
변이,NNG
데,NNG
레이저,NNG
모아,NNP
경마장,NNG
염세적,NNG
주봉,NNG
카바레,NNG
주빈,NNP
주진,NNP
효정,NNP
컨닝,NNG
신장병,NNG
새총,NNG
눈가,NNG
번주,NNG
환우,NNP
처갓집,NNG
유흥비,NNG
에펠탑,NNP
런던,NNP
시계탑,NNG
그리스,NNP
못가,NNG
잔쯕,NNG
법률가,NNG
학자,NNG
골목길,NNG
포상,NNG
바뻐서,NNG
변임,NNG
대로,NNG
과속,NNG
목감기,NNG
기러기아뻐,NNG
가계비,NNG
뼈져리,NNG
막둥이,NNG
중년인,NNG
히트,NNG
방탄,NNP
소년단,NNG
혈당량,NNG
.소모,NNG
.대자보,NNG
옥살이,NNG
생물학자,NNG
등산모,NNG
치레,NNG
검버섯,NNG
꿈자리,NNG
원무과장,NNG
천하,NNG
매한가지,NNG
마당발,NNG
낭송,NNG
매스컴,NNG
친족,NNG
범행,NNG
상온,NNG
결제일,NNG
족보,NNG
지우개,NNG
야뇨증,NNG
아들딸,NNG
고락,NNG
희복,NNG
양날,NNG
이슈,NNG
순이익,NNG
이목구비,NNG
김숙,NNP
자중,NNG
치료기,NNG
폭염,NNG
열병,NNG
문고,NNG
했야,NNG
베이징,NNP
함양,NNG
방방곡곡,NNG
야기,NNG
증서,NNG
아사코,NNP
한국인,NNG
잉꼬,NNP
흔,NNG
걸음걸이,NNG
사퇴,NNG
지진,NNG
서문,NNG
문장,NNG
이례,NNG
가지,NNG
사교육,NNG
시카고,NNP
큰누나,NNG
회복세,NNG
죄절,NNG
대용,NNG
가창,NNG
우황청심환,NNP
엄,NNP
항복,NNG
몸종,NNG
떄문,NNG
항시,NNG
오염,NNG
흡입,NNG
붓,NNG
인턴사원,NNG
택,NNG
무심결,NNG
정립,NNG
조짐,NNG
재계,NNG
여차저차,NNG
급우,NNG
앙갚음,NNG
배변,NNG
패드,NNG
홀랑,MAG
모드,NNG
군소리,NNG
모면,NNG
쉬이,MAG
육십만,NR
쇠고기,NNG
휴업,NNG
맥북,NNP
무상,NNG
숙련,NNG
노심초사,NNG
교육자,NNG
인도,NNG
보,NNG
기껏해야,MAG
태극권,NNG
데생,NNG
결별,NNG
항공기,NNG
법대,NNG
기획력,NNG
계획안,NNG
회고,NNG
유비무환,NNG
사자,NNG
성어,NNG
월말,NNG
바위섬,NNG
사족,NNG
줄기,NNG
이사장,NNG
장성,NNG
이튿날,NNG
바라지,NNG
근무자,NNG
고위험군,NNG
사모펀드,NNP
게시,NNG
식약처,NNG
크릴,NNP
추출,NNG
용매,NNG
강습소,NNG
휴강,NNG
청소년과,NNG
미스터트롯,NNP
강력히,MAG
관장,NNG
찍소리,NNG
구설,NNG
인생무상,NNG
다이아,NNG
후손,NNG
새댁,NNG
싹수,NNG
기형아,NNG
평정심,NNG
폄훼,NNG
구기,NNG
콘텐츠,NNG
차감,NNG
리스크,NNG
맞춤,NNG
호구,NNG
선의,NNG
속사정,NNG
안내문,NNG
스킬,NNG
목표액,NNG
은연중,NNG
염도,NNG
리얼,NNG
스톤,NNG
아랫배,NNG
지부,NNG
회전,NNG
완결,NNG
넙죽,MAG
시연,NNG
발표회,NNG
세련,NNG
후룸라이드,NNG
손위,NNG
횡설수설,NNG
곰곰히,MAG
자산가,NNG
빈둥빈둥,MAG
이틀간,NNG
철이,NNP
길바닥,NNG
지경,NNG
천근만근,NNG
대충대충,MAG
모전,NNG
대금,NNG
산후우울증,NNP
파쇄,NNP
스튜어디스,NNG
반경,NNG
무해,NNG
유소년,NNG
엔지니어링,NNG
쿵,MAG
푸대접,NNG
디,NNG
참치,NNG
카메룬,NNP
시작점,NNG
호불호,NNG
수제,NNG
비누,NNG
쇼핑백,NNG
문고리,NNG
인사말,NNG
옷값,NNG
변상,NNG
무심히,MAG
결혼관,NNG
출발선,NNG
답습,NNG
수입액,NNG
펄펄,MAG
일순간,NNG
방석집,NNP
좌식,NNG
호의호식,NNG
종부세,NNG
불구자,NNG
파고다,NNP
속속들이,MAG
일가족,NNG
소싯적,NNG
강매,NNG
구렁텅이,NNG
휴무라고,NNG
발끈,MAG
예외,NNG
스피킹,NNG
정사,NNG
묘안,NNG
적기,NNG
단가,NNG
객관식,NNG
원초,NNG
의부증,NNG
.회,NNG
다분히,MAG
결의,NNG
이억,NR
동료가,NNP
순응,NNG
빈도,NNG
감명,NNG
목덜미,NNG
금번,NNG
위원,NNG
.하교,NNG
실랑이,NNG
남용,NNG
모멸감,NNG
선량,NNG
매니지먼트,NNG
분별력,NNG
의기,NNG
되,NNG
시대착오,NNG
길목,NNG
진퇴양난,NNG
차이점,NNG
시간표,NNG
.추,NNG
한층,MAG
아궁이,NNG
콘솔,NNG
팝콘,NNG
버터,NNG
후식,NNG
밤하늘,NNG
유심히,MAG
행실,NNG
내리막길,NNG
하기,NNG
그야,MAG
단춧구멍,NNG
사려,NNG
수지,NNG
머리채,NNG
왕이,NNP
블랙,NNG
컨슈머,NNG
명성,NNG
도출,NNG
빈틈없이,MAG
유입,NNG
확대,NNG
연령대,NNG
꾀,NNG
본드,NNG
올림피아드,NNG
대회장,NNG
빕스,NNP
민우,NNP
태희,NNP
천재,NNG
멀뚱히,MAG
탈출구,NNG
.부,NNG
부반장,NNG
깨달음,NNG
다크,NNG
서클,NNG
주춤,MAG
정당방위,NNG
뒷골목,NNG
운운,NNG
발치,NNG
보호대,NNG
프라모델,NNP
데드라인,NNG
개인사,NNG
승리,NNG
목줄,NNG
공놀이,NNG
상영,NNG
올드,NNG
.노무,NNG
주원,NNG
커버,NNG
다홍치마,NNG
지름길,NNG
졸업장,NNG
일생일대,NNG
한약재,NNG
재정난,NNG
늪,NNG
정액,NNG
격상,NNG
점퍼,NNG
오차,NNG
입자,NNG
스웨터,NNG
철석,NNG
패가망신,NNG
재결합,NNP
꿈쩍,MAG
실속,NNG
칵테일,NNG
괄시,NNG
뇌척,NNG
등갈비,NNG
과민반응,NNP
전단,NNG
옥자,NNP
분수,NNG
혈안,NNG
어린이,NNG
백두산,NNP
설맞이,NNG
돌보미,NNG
미들,NNG
다이나믹 듀오,NNP
싸인,NNG
별장,NNG
기특해,NNG
모니터링,NNG
바자회,NNG
상조,NNG
모교,NNG
노출증,NNG
가래,NNG
교육부,NNP
애완견,NNG
장터,NNG
단,NNG
현황,NNG
귓속말,NNG
연기자,NNG
산송장,NNG
번지르르,MAG
정신병자,NNG
소년원,NNG
준,XPN
깻잎,NNG
재배,NNG
주거비,NNG
위험도,NNG
우엉,NNG
.차,NNG
향초,NNP
물놀이,NNG
돌덩이,NNG
연애편지,NNG
동방예의지국,NNP
부끄럼,NNG
키오스크,NNG
전광판,NNG
짠,MAG
모친,NNG
건전,NNG
동무,NNG
한의학,NNG
합산,NNG
생김새,NNG
무용,NNG
선미,NNG
수진,NNP
풍문,NNG
근원지,NNG
선출,NNG
무모,NNG
예방법,NNG
친우,NNG
카피,NNG
금일,NNG
움추러,NNG
초초재,NNG
제지,NNG
묵인,NNG
아우,NNG
에버랜드,NNP
.벗,NNG
채무,NNG
카운셀링,NNG
김밥,NNG
떄렸,NNG
떄리기,NNG
엄중,NNG
생성,NNG
.교,NNG
제정,NNG
통지표,NNG
갈채,NNG
다기,NNG
추위,NNG
아우터,NNG
어떻든,MAG
윈,NNG
명일,NNG
독후감,NNG
홈스쿨링,NNG
설,NNG
정주,NNG
명년,NNG
이형,NNG
출생,NNG
오산,NNG
메이크업,NNG
주동,NNG
고취,NNG
아웃사이더,NNG
세분,NNG
혼돈,NNG
별세,NNG
애써,NNG
교촌,NNP
뺐겼어,NNG
내주,NNG
동화,NNG
글짓기,NNG
대치,NNG
혼랴,NNG
물리학,NNG
타겟,NNG
목수,NNG
속닥,NNG
사립대,NNG
배반,NNG
응징,NNG
저희,NP
대항,NNG
조소,NNG
우호,NNG
그제서야,MAG
악랄,NNG
네임,NNG
시달림,NNG
초이스,NNG
젠가,NNG
오라버니,NNG
계부,NNG
스탑,NNG
별안간,MAG
패밀리,NNG
간과,NNG
터무니,NNG
등살,NNG
일식집,NNG
주모자,NNG
반듯이,MAG
외가,NNG
가금,NNG
자긍심,NNG
파일럿,NNG
진수,NNP
데모,NNG
디렉터,NNG
파티쉐,NNP
프렌차이즈,NNG
장차,MAG
미적분,NNG
얼만큼,MAG
뻇긴거,NNG
진위,NNG
.지우개,NNG
정민이,NNP
기의,NNG
파우치,NNG
협방,NNG
위상,NNG
평행,NNG
여주,NNP
정인,NNP
혼동,NNG
면상,NNG
조경,NNG
조력,NNG
속히,MAG
구십오,NR
우,NNG
진실로,MAG
공업,NNG
별루,MAG
성젹표,NNP
떻,NNG
오늘날,NNG
양친,NNG
불찰,NNG
저지,NNG
핍박,NNG
히,NNG
철두철미,NNG
초근,NNG
넝수,NNG
눈엣가시,NNG
통틀어,MAG
서울대학교,NNP
땨,NNG
목청,NNG
.앙해,NNG
두럽,NNG
오랫만,NNG
송,NNG
우의,NNG
발각,NNG
문항,NNG
출제,NNG
교도소,NNG
강자,NNG
추리,NNG
십이,NR
학기말,NNG
죄값,NNG
역거워,NNP
의상,NNG
피멍,NNG
녹화,NNG
거들,NNG
의복,NNG
재식이,NNP
가족관,NNG
몇일,NNG
응용,NNG
요인,NNG
익일,NNG
바느질,NNG
적잖이,MAG
경철,NNP
무청,NNG
사택,NNG
연거푸,MAG
행동거지,NNG
조모,NNG
시기심,NNG
뿌리,NNG
.은퇴금,NNG
.친우,NNG
.교내,NNG
도서,NNG
화학과,NNG
사회복지학과,NNG
맛읶,NNG
책가방,NNG
어머미,NNG
열싱히,NNG
다튔어,NNG
눈알,NNG
진이,NNP
숙,NNG
성행,NNG
팩트,NNG
이듬해,NNG
선샹,NNG
희,NNG
뒷얘기,NNG
땡큐,NNP
교직원,NNG
꽃밭,NNG
케첩,NNG
교문,NNG
견해,NNG
그래프,NNG
초상집,NNG
선동자,NNG
외고,NNG
개의,NNG
재료비,NNG
회한,NNG
화평,NNG
원호,NNG
곱슬,NNG
우라,NNP
룰,NNG
하긴,MAG
항,NNG
첼로,NNG
스낵,NNG
맹세코,MAG
머니,NNG
수여,NNG
계회을,NNG
이본,NNG
삽시간,NNG
외갓집,NNG
벼루,NNG
큐트,NNP
학내,NNG
전담반,NNG
?압도,NNG
실리,NNG
차일,NNG
불어,NNP
수학자,NNG
승질,NNG
근면,NNG
경미,NNP
본디,NNG
타임,NNG
유미,NNP
여학생,NNG
해면,NNG
맹장염,NNG
귀걸이,NNG
으뜸,NNG
충혈,NNG
질끈,MAG
담력,NNG
빼았겼어,NNG
금년도,NNG
둔부,NNG
대통령,NNG
불순,NNG
위인,NNG
동급,NNG
작,NNG
대단히,MAG
어거지,NNG
천직,NNG
과외도,NNG
고뇌,NNG
실토,NNG
허구,NNG
군사,NNG
두둔,NNG
지지난해,NNG
유나,NNP
분위,NNG
돌연히,MAG
애물단지,NNG
자업자득,NNG
쭈욱,MAG
겉멋,NNG
약주,NNG
탈취,NNG
친우가,NNP
그나저나,MAG
.골부,NNG
독설,NNG
사정없이,MAG
컷,NNG
종결,NNG
재회,NNG
한걸음,NNG
챙피,NNG
전문대,NNG
모둠,NNG
주범,NNG
미화원,NNG
페이커,NNG
중산층,NNP
굳건히,MAG
콩가루,NNG
세상천지,NNG
시귀,NNP
생일잔치,NNG
약조,NNG
개교기념일,NNG
전말,NNG
장식품,NNG
안장,NNG
유년기,NNG
타인들,NNP
수식,NNG
전복,NNG
지켜워,NNG
상정,NNG
망첬어,NNG
바라,NNP
탄식,NNG
고인,NNG
체인지,NNG
가업,NNG
의기투합,NNG
희롱,NNG
증빙,NNG
잡념,NNG
흑판,NNG
선도부,NNG
물감,NNG
딸자식,NNG
혼인식,NNG
대행,NNG
수생,NNG
낭설,NNG
청소년기,NNG
불상사,NNG
유부초밥,NNP
어묵,NNG
카이스트,NNP
기계과,NNG
소영이,NNP
기숙,NNP
대한,NNG
오금,NNG
썬크림,NNG
갈비,NNG
소신껏,MAG
필히,MAG
자기혐오,NNP
빈번히,MAG
장남,NNG
죄악,NNG
외국어고,NNG
공석,NNG
관리도,NNP
타이트,NNG
일직,NNG
희열감,NNG
마이스터고,NNG
망각,NNG
공학과,NNG
폐교,NNG
분식회계,NNP
주가조작,NNP
싫증,NNG
음악가,NNG
수학과,NNG
전라도,NNP
명랑,NNG
지레,MAG
부태,NNG
대걸레,NNP
외히려,NNG
학당,NNG
착수,NNG
값어치,NNG
벌스데,NNG
수료,NNG
밑단,NNG
간담회,NNG
새어머니,NNG
추도식,NNG
원시,NNG
근시,NNG
난시,NNP
창가,NNG
안락의자,NNG
인격체,NNG
복식,NNG
폐소공포증,NNP
까르르,MAG
국선,NNG
억척,NNG
유선,NNG
찻집,NNG
명희,NNP
두문불출,NNG
결여,NNG
음치,NNG
유대,NNG
아래층,NNG
땡깡,NNG
뇌경색,NNG
양화,NNG
급속,NNG
좌측,NNG
무쇠,NNG
퇴출,NNG
일세,NNG
저서,NNG
출두,NNG
경영진,NNG
덤터기,NNG
퇴임식,NNG
졸지에,MAG
상과,NNG
내리사랑,NNG
불치,NNG
오열,NNG
사자성어,NNG
인문학,NNG
약화,NNG
해꼬지,NNG
철자,NNG
띄어쓰기,NNG
너와,NNG
재앙,NNG
.거,NNG
시들시들,MAG
여주인공,NNG
밥솥,NNG
임시직,NNG
짐승,NNG
부딫히,NNG
세상살이,NNG
아범,NNG
단풍나무,NNG
숲길,NNG
발간,NNG
고무,NNG
보수당,NNP
살해,NNG
비극,NNG
접점,NNG
주유소,NNG
나랏일,NNG
비대,NNG
두서없이,MAG
조연,NNG
국민학교,NNG
첩,NNG
여흥,NNG
흥정,NNG
꽤나,MAG
타개책,NNG
대퇴부,NNG
주물,NNG
셍,NNG
활,NNG
귀결,NNG
자네,NP
등산로,NNG
종로,NNP
송두리,NNG
구차,NNG
언어폭력,NNG
급기야,MAG
보행,NNG
노환,NNG
아퍼,NNG
이질감,NNG
.때로,NNG
홧병,NNG
급체,NNG
골절상,NNG
처부모,NNG
인가,NNG
특권,NNG
소모임,NNG
단물,NNG
태백,NNP
탄광,NNG
진폐증,NNG
모험,NNG
경숙,NNG
다정히,MAG
숟갈,NNG
강물,NNG
이백만,NR
기금,NNG
이를테면,MAG
거취,NNG
보도블록,NNG
생로병사,NNG
정의감,NNG
트럭,NNG
장치,NNG
그냥저냥,MAG
파출부,NNG
인근,NNG
굴,NNG
비리비리,NNP
.치매,NNG
코비드,NNG
미덕,NNG
버거우네,NNG
추수르,NNG
.병,NNG
전셋값,NNG
일사분란,NNG
책망,NNG
연신,MAG
유월,NNG
시티,NNG
척추,NNG
승부,NNG
검열,NNG
탐구,NNG
영위,NNG
물음,NNG
거인,NNG
스포츠토토,NNP
고관절,NNG
행동반경,NNG
지하실,NNG
와이파이,NNP
추락,NNG
간사,NNG
대표직,NNG
산보,NNG
그제,NNG
이종,NNG
훈장,NNG
망신살,NNG
저축액,NNG
보아하니,MAG
응당,MAG
살얼음,NNG
아무짝,NNG
패배,NNG
인과응보,NNG
대감,NNG
죗값,NNP
홀연히,MAG
.소비,NNG
베르테르,NNP
퉁,MAG
일본어,NNP
부종,NNG
딴생각,NNG
졸혼,NNG
그리움,NNG
포악,NNG
강박증,NNG
슬피,MAG
대주다,NNG
골똘히,MAG
자가당착,NNG
소지자,NNG
개구리,NNG
소방차,NNG
시금치,NNG
회장단,NNG
왕성히,MAG
떳떳이,MAG
동지애,NNG
똘똘,MAG
측은지심,NNG
관리소장,NNG
줄담배,NNG
여자라서,NNP
진입,NNG
낭떠러지,NNG
연석,NNG
예사로,MAG
패배주의,NNG
팽배,NNG
종사자,NNG
조명,NNG
지게,NNG
화물,NNG
더미,NNG
전통,NNG
가정생활,NNG
해로,NNG
재잘재잘,MAG
고리대금업자,NNG
언감생심,NNG
몇십,NR
.회의,NNG
감언이설,NNG
유식,NNG
자족,NNG
순전히,MAG
쬐기,NNG
우왕좌왕,MAG
정예,NNG
원활히,MAG
도우미라,NNG
궁합,NNG
일류,NNG
조립,NNG
누,NNG
권세,NNG
전환기,NNG
시동생,NNG
귀챦,NNG
하마,NNG
행여,MAG
수예,NNG
공예품,NNG
얼음주머니,NNG
심증,NNG
열매,NNG
수익금,NNG
급성 신부전,NNP
통돌이,NNG
드럼,NNG
콧방귀,NNG
노가다,NNG
도란도란,MAG
말발,NNG
병색,NNG
하여튼,MAG
교직,NNG
교수직,NNG
오른발,NNG
그러게말,NNG
짜투리,NNG
구연,NNG
낙선,NNG
중졸,NNG
노구,NNG
문물,NNG
속절없이,MAG
사망자,NNG
운신,NNG
입학금,NNG
소독제,NNG
현대판,NNG
고려장,NNG
외삼촌,NNG
감투,NNG
타개,NNG
변변히,MAG
성생활,NNG
사람과,NNP
텔레비젼,NNG
자구,NNG
이십칠,NR
검찰,NNG
개혁,NNG
하층,NNG
고용센터,NNP
워크넷,NNP
경계심,NNG
사회면,NNG
알뜰히,MAG
통신,NNG
퇴색,NNG
직선,NNG
돌진,NNG
.파스,NNG
.과로,NNG
아랑곳,NNG
독불장군,NNG
제비뽑기,NNG
기호,NNG
뒷처리,NNG
기인,NNG
조어,NNG
움,NNG
개심,NNG
공표,NNG
방기,NNG
폭군,NNG
허송,NNG
후딱,MAG
괴리,NNG
한술,NNG
비트코인,NNP
오이,NNG
풍습,NNG
불협화음,NNG
우위,NNG
빌딩,NNG
백년해로,NNG
애드,NNG
화두,NNG
방비,NNG
간극,NNG
상실증,NNG
헛되이,MAG
지금쯤,NNG
페끼,NNG
.짐,NNG
노숙인,NNG
슬금슬금,MAG
아킬레스건,NNG
의지력,NNG
홀아비,NNG
동기간,NNG
작은아버지,NNG
병석,NNG
등한시,NNG
앞마당,NNG
열다섯,NR
세브란스,NNP
작은애,NNG
이화여대,NNP
청취,NNG
수리점,NNG
망막증,NNG
회로,NNG
이십오만,NR
.거주비,NNG
뒤편,NNG
밑천,NNG
먹자골목,NNG
노동일,NNG
더러,MAG
프라이팬,NNG
고하,NNG
열거,NNG
독재,NNG
민족,NNG
주례사,NNG
처복,NNP
몸뚱아리,NNG
일군,NNG
채력,NNG
패기,NNG
대등,NNG
면장,NNG
역설,NNG
문교부,NNG
팽,MAG
평사원,NNG
살아생전,NNG
열망,NNG
수신료,NNG
열차,NNG
이천이,NR
십삼,NR
상흔,NNG
아집,NNG
펄쩍,MAG
여하튼,MAG
.아끼,NNG
